temporada_alta;dif_min;atraso_15;periodo_dia
1;-2.0;0;Mañana
1;38.0;1;Mañana
1;4.0;0;Mañana
1;5.0;0;Mañana
1;35.0;1;Mañana
1;14.0;0;Tarde
1;3.0;0;Tarde
1;3.0;0;Tarde
1;11.0;0;Tarde
1;15.0;0;Tarde
1;8.0;0;Tarde
1;13.0;0;Tarde
1;15.0;0;Tarde
1;10.0;0;Tarde
1;3.0;0;Tarde
1;1.0;0;Tarde
1;-4.0;0;Tarde
1;14.0;0;Tarde
1;14.0;0;Tarde
1;9.0;0;Tarde
1;5.0;0;Tarde
1;6.0;0;Tarde
1;16.0;1;Tarde
1;4.0;0;Tarde
1;16.0;1;Tarde
1;13.0;0;Tarde
1;32.0;1;Tarde
1;-3.0;0;Tarde
1;0.0;0;Tarde
1;3.0;0;Tarde
1;25.0;1;Tarde
1;28.0;1;Tarde
1;1.0;0;Tarde
1;1.0;0;Tarde
1;17.0;1;Tarde
1;10.0;0;Tarde
1;16.0;1;Noche
1;6.0;0;Noche
1;7.0;0;Noche
1;6.0;0;Noche
1;12.0;0;Noche
1;15.0;0;Noche
1;94.0;1;Noche
1;19.0;1;Noche
1;25.0;1;Noche
1;23.0;1;Noche
1;17.0;1;Noche
1;8.0;0;Noche
1;10.0;0;Noche
1;26.0;1;Noche
1;17.0;1;Noche
1;16.0;1;Noche
1;28.0;1;Noche
1;12.0;0;Noche
1;25.0;1;Noche
1;2.0;0;Noche
1;-4.0;0;Noche
1;13.0;0;Noche
1;16.0;1;Noche
1;8.0;0;Noche
1;8.0;0;Noche
1;9.0;0;Noche
1;7.0;0;Noche
1;12.0;0;Noche
1;8.0;0;Noche
1;12.0;0;Noche
1;12.0;0;Noche
1;35.0;1;Mañana
1;11.0;0;Mañana
1;133.0;1;Mañana
1;37.0;1;Mañana
1;13.0;0;Mañana
1;13.0;0;Mañana
1;27.0;1;Mañana
1;159.0;1;Mañana
1;1.0;0;Mañana
1;15.0;0;Mañana
1;2.0;0;Mañana
1;4.0;0;Mañana
1;20.0;1;Mañana
1;14.0;0;Mañana
1;22.0;1;Mañana
1;2.0;0;Mañana
1;12.0;0;Mañana
1;3.0;0;Mañana
1;21.0;1;Mañana
1;16.0;1;Mañana
1;10.0;0;Mañana
1;8.0;0;Mañana
1;19.0;1;Mañana
1;6.0;0;Mañana
1;6.0;0;Mañana
1;13.0;0;Mañana
1;9.0;0;Mañana
1;18.0;1;Mañana
1;6.0;0;Mañana
1;25.0;1;Mañana
1;-2.0;0;Tarde
1;43.0;1;Noche
1;3.0;0;Tarde
1;12.0;0;Tarde
1;6.0;0;Tarde
1;16.0;1;Tarde
1;-1.0;0;Tarde
1;13.0;0;Tarde
1;2.0;0;Tarde
1;8.0;0;Tarde
1;11.0;0;Tarde
1;26.0;1;Tarde
1;0.0;0;Tarde
1;4.0;0;Tarde
1;4.0;0;Tarde
1;18.0;1;Tarde
1;5.0;0;Tarde
1;1.0;0;Tarde
1;-1.0;0;Tarde
1;-2.0;0;Tarde
1;18.0;1;Tarde
1;18.0;1;Tarde
1;7.0;0;Tarde
1;7.0;0;Tarde
1;1.0;0;Tarde
1;37.0;1;Tarde
1;75.0;1;Noche
1;-3.0;0;Noche
1;9.0;0;Noche
1;18.0;1;Noche
1;12.0;0;Noche
1;15.0;0;Noche
1;5.0;0;Noche
1;14.0;0;Noche
1;20.0;1;Noche
1;-7.0;0;Noche
1;-2.0;0;Noche
1;-6.0;0;Noche
1;-2.0;0;Noche
1;10.0;0;Tarde
1;0.0;0;Tarde
1;5.0;0;Mañana
1;-6.0;0;Tarde
1;9.0;0;Noche
1;5.0;0;Mañana
1;25.0;1;Noche
1;-5.0;0;Mañana
1;1.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;-3.0;0;Mañana
1;1.0;0;Mañana
1;1.0;0;Mañana
1;-4.0;0;Mañana
1;-4.0;0;Mañana
1;-4.0;0;Mañana
1;2.0;0;Mañana
1;-3.0;0;Mañana
1;2.0;0;Mañana
1;25.0;1;Mañana
1;-1.0;0;Mañana
1;3.0;0;Mañana
1;-4.0;0;Mañana
1;4.0;0;Mañana
1;-3.0;0;Mañana
1;-1.0;0;Mañana
1;4.0;0;Mañana
1;14.0;0;Mañana
1;-3.0;0;Mañana
1;-2.0;0;Mañana
1;-2.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;4.0;0;Mañana
1;12.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;35.0;1;Tarde
1;-2.0;0;Tarde
1;0.0;0;Tarde
1;4.0;0;Tarde
1;7.0;0;Tarde
1;53.0;1;Tarde
1;1.0;0;Tarde
1;-3.0;0;Tarde
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;-3.0;0;Tarde
1;-2.0;0;Tarde
1;-1.0;0;Tarde
1;11.0;0;Tarde
1;10.0;0;Tarde
1;5.0;0;Mañana
1;-7.0;0;Mañana
1;-2.0;0;Mañana
1;8.0;0;Mañana
1;2.0;0;Mañana
1;-2.0;0;Mañana
1;-2.0;0;Mañana
1;-7.0;0;Mañana
1;-1.0;0;Mañana
1;0.0;0;Mañana
1;-1.0;0;Mañana
1;11.0;0;Mañana
1;10.0;0;Mañana
1;20.0;1;Mañana
1;10.0;0;Mañana
1;-2.0;0;Mañana
1;3.0;0;Mañana
1;2.0;0;Mañana
1;1.0;0;Mañana
1;-1.0;0;Mañana
1;3.0;0;Mañana
1;1.0;0;Mañana
1;-4.0;0;Mañana
1;-1.0;0;Mañana
1;6.0;0;Mañana
1;-1.0;0;Mañana
1;-3.0;0;Mañana
1;14.0;0;Mañana
1;1.0;0;Mañana
1;-2.0;0;Mañana
1;11.0;0;Mañana
1;-1.0;0;Tarde
1;8.0;0;Mañana
1;-4.0;0;Mañana
1;-4.0;0;Tarde
1;-4.0;0;Mañana
1;24.0;1;Mañana
1;-4.0;0;Tarde
1;1.0;0;Mañana
1;-3.0;0;Mañana
1;5.0;0;Tarde
1;-3.0;0;Mañana
1;-1.0;0;Mañana
1;-5.0;0;Tarde
1;-1.0;0;Mañana
1;12.0;0;Mañana
1;-2.0;0;Mañana
1;12.0;0;Mañana
1;6.0;0;Mañana
1;-3.0;0;Mañana
1;-1.0;0;Mañana
1;1.0;0;Mañana
1;-6.0;0;Mañana
1;-1.0;0;Mañana
1;0.0;0;Mañana
1;0.0;0;Mañana
1;12.0;0;Mañana
1;7.0;0;Mañana
1;7.0;0;Mañana
1;-1.0;0;Mañana
1;3.0;0;Mañana
1;5.0;0;Mañana
1;-3.0;0;Mañana
1;0.0;0;Mañana
1;6.0;0;Mañana
1;4.0;0;Mañana
1;-5.0;0;Mañana
1;-3.0;0;Mañana
1;8.0;0;Mañana
1;0.0;0;Mañana
1;3.0;0;Mañana
1;21.0;1;Mañana
1;12.0;0;Mañana
1;1.0;0;Mañana
1;0.0;0;Mañana
1;-4.0;0;Tarde
1;12.0;0;Tarde
1;-4.0;0;Tarde
1;-2.0;0;Tarde
1;-1.0;0;Tarde
1;0.0;0;Tarde
1;-2.0;0;Tarde
1;-6.0;0;Tarde
1;-3.0;0;Tarde
1;2.0;0;Tarde
1;-1.0;0;Tarde
1;3.0;0;Tarde
1;7.0;0;Tarde
1;-7.0;0;Tarde
1;-7.0;0;Tarde
1;9.0;0;Tarde
1;4.0;0;Tarde
1;-5.0;0;Tarde
1;-1.0;0;Tarde
1;1.0;0;Tarde
1;2.0;0;Tarde
1;1.0;0;Tarde
1;10.0;0;Tarde
1;0.0;0;Tarde
1;6.0;0;Tarde
1;0.0;0;Tarde
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;0.0;0;Tarde
1;-2.0;0;Tarde
1;2.0;0;Tarde
1;0.0;0;Tarde
1;-8.0;0;Tarde
1;-1.0;0;Tarde
1;-4.0;0;Tarde
1;-2.0;0;Tarde
1;-4.0;0;Tarde
1;30.0;1;Tarde
1;15.0;0;Tarde
1;-6.0;0;Noche
1;-3.0;0;Noche
1;-2.0;0;Noche
1;4.0;0;Noche
1;0.0;0;Noche
1;3.0;0;Noche
1;-1.0;0;Noche
1;-2.0;0;Noche
1;-3.0;0;Noche
1;-3.0;0;Noche
1;0.0;0;Noche
1;-7.0;0;Noche
1;-2.0;0;Noche
1;5.0;0;Noche
1;26.0;1;Noche
1;22.0;1;Noche
1;-2.0;0;Noche
1;-6.0;0;Noche
1;2.0;0;Noche
1;3.0;0;Noche
1;1.0;0;Noche
1;3.0;0;Noche
1;0.0;0;Noche
1;4.0;0;Noche
1;11.0;0;Noche
1;9.0;0;Noche
1;-2.0;0;Noche
1;0.0;0;Mañana
1;-8.0;0;Mañana
1;-3.0;0;Mañana
1;0.0;0;Mañana
1;-4.0;0;Mañana
1;2.0;0;Mañana
1;1.0;0;Mañana
1;-3.0;0;Mañana
1;-9.0;0;Mañana
1;3.0;0;Mañana
1;-1.0;0;Mañana
1;7.0;0;Mañana
1;-3.0;0;Mañana
1;-2.0;0;Mañana
1;-5.0;0;Mañana
1;-3.0;0;Mañana
1;-4.0;0;Mañana
1;-2.0;0;Mañana
1;-2.0;0;Mañana
1;-1.0;0;Mañana
1;1.0;0;Mañana
1;-2.0;0;Mañana
1;-7.0;0;Tarde
1;-4.0;0;Tarde
1;1.0;0;Tarde
1;10.0;0;Tarde
1;4.0;0;Tarde
1;-3.0;0;Tarde
1;-4.0;0;Tarde
1;4.0;0;Tarde
1;-2.0;0;Tarde
1;5.0;0;Tarde
1;9.0;0;Tarde
1;5.0;0;Tarde
1;-2.0;0;Tarde
1;5.0;0;Tarde
1;-4.0;0;Tarde
1;-4.0;0;Tarde
1;-3.0;0;Tarde
1;-9.0;0;Tarde
1;0.0;0;Tarde
1;0.0;0;Tarde
1;-6.0;0;Tarde
1;0.0;0;Tarde
1;-2.0;0;Tarde
1;-1.0;0;Tarde
1;1.0;0;Tarde
1;96.0;1;Tarde
1;0.0;0;Tarde
1;24.0;1;Tarde
1;1.0;0;Tarde
1;13.0;0;Tarde
1;10.0;0;Tarde
1;-4.0;0;Mañana
1;-5.0;0;Mañana
1;-1.0;0;Mañana
1;-3.0;0;Mañana
1;-3.0;0;Mañana
1;-4.0;0;Mañana
1;0.0;0;Mañana
1;32.0;1;Mañana
1;2.0;0;Mañana
1;-3.0;0;Mañana
1;-2.0;0;Mañana
1;-1.0;0;Mañana
1;16.0;1;Mañana
1;21.0;1;Mañana
1;14.0;0;Mañana
1;115.0;1;Mañana
1;7.0;0;Mañana
1;2.0;0;Mañana
1;-2.0;0;Mañana
1;-3.0;0;Mañana
1;-2.0;0;Mañana
1;1.0;0;Mañana
1;-2.0;0;Mañana
1;-5.0;0;Mañana
1;-4.0;0;Mañana
1;-3.0;0;Mañana
1;-2.0;0;Mañana
1;2.0;0;Mañana
1;4.0;0;Mañana
1;-2.0;0;Mañana
1;14.0;0;Tarde
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;1.0;0;Tarde
1;3.0;0;Tarde
1;0.0;0;Mañana
1;0.0;0;Tarde
1;-4.0;0;Tarde
1;5.0;0;Tarde
1;-2.0;0;Tarde
1;-5.0;0;Tarde
1;-1.0;0;Tarde
1;-2.0;0;Mañana
1;1.0;0;Tarde
1;6.0;0;Tarde
1;-2.0;0;Tarde
1;5.0;0;Tarde
1;-1.0;0;Tarde
1;-1.0;0;Tarde
1;4.0;0;Mañana
1;-5.0;0;Tarde
1;4.0;0;Tarde
1;-2.0;0;Tarde
1;13.0;0;Tarde
1;1.0;0;Tarde
1;0.0;0;Tarde
1;0.0;0;Mañana
1;-4.0;0;Tarde
1;32.0;1;Tarde
1;-3.0;0;Tarde
1;10.0;0;Tarde
1;-8.0;0;Tarde
1;0.0;0;Tarde
1;45.0;1;Tarde
1;-3.0;0;Tarde
1;-2.0;0;Tarde
1;-2.0;0;Tarde
1;-4.0;0;Tarde
1;-1.0;0;Tarde
1;1.0;0;Tarde
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;0.0;0;Tarde
1;2.0;0;Tarde
1;-8.0;0;Tarde
1;3.0;0;Tarde
1;-3.0;0;Tarde
1;-3.0;0;Tarde
1;-10.0;0;Tarde
1;-2.0;0;Tarde
1;-5.0;0;Tarde
1;3.0;0;Tarde
1;-4.0;0;Tarde
1;-1.0;0;Tarde
1;3.0;0;Tarde
1;-3.0;0;Tarde
1;1.0;0;Tarde
1;0.0;0;Tarde
1;2.0;0;Tarde
1;-1.0;0;Tarde
1;2.0;0;Tarde
1;4.0;0;Tarde
1;-6.0;0;Mañana
1;5.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;20.0;1;Mañana
1;0.0;0;Mañana
1;1.0;0;Mañana
1;-1.0;0;Mañana
1;1.0;0;Mañana
1;-1.0;0;Mañana
1;5.0;0;Mañana
1;-4.0;0;Mañana
1;12.0;0;Mañana
1;-3.0;0;Mañana
1;-1.0;0;Mañana
1;0.0;0;Mañana
1;-1.0;0;Mañana
1;-2.0;0;Mañana
1;0.0;0;Mañana
1;0.0;0;Mañana
1;-4.0;0;Mañana
1;-2.0;0;Mañana
1;-1.0;0;Mañana
1;0.0;0;Mañana
1;3.0;0;Mañana
1;3.0;0;Mañana
1;0.0;0;Mañana
1;-3.0;0;Mañana
1;-6.0;0;Tarde
1;0.0;0;Noche
1;0.0;0;Noche
1;-3.0;0;Noche
1;8.0;0;Noche
1;-4.0;0;Noche
1;10.0;0;Noche
1;23.0;1;Noche
1;-1.0;0;Noche
1;-3.0;0;Noche
1;14.0;0;Noche
1;14.0;0;Noche
1;5.0;0;Noche
1;3.0;0;Noche
1;1.0;0;Noche
1;0.0;0;Noche
1;11.0;0;Noche
1;20.0;1;Noche
1;74.0;1;Noche
1;26.0;1;Noche
1;12.0;0;Noche
1;13.0;0;Noche
1;2.0;0;Noche
1;0.0;0;Noche
1;0.0;0;Noche
1;13.0;0;Noche
1;14.0;0;Noche
1;-2.0;0;Noche
1;1.0;0;Noche
1;18.0;1;Noche
1;4.0;0;Noche
1;30.0;1;Noche
1;-2.0;0;Tarde
1;-3.0;0;Mañana
1;-3.0;0;Mañana
1;10.0;0;Mañana
1;2.0;0;Mañana
1;-1.0;0;Mañana
1;-2.0;0;Mañana
1;29.0;1;Mañana
1;3.0;0;Mañana
1;2.0;0;Mañana
1;1.0;0;Mañana
1;15.0;0;Mañana
1;-2.0;0;Mañana
1;18.0;1;Mañana
1;6.0;0;Mañana
1;0.0;0;Mañana
1;11.0;0;Mañana
1;-5.0;0;Mañana
1;2.0;0;Mañana
1;4.0;0;Mañana
1;1.0;0;Mañana
1;0.0;0;Mañana
1;6.0;0;Mañana
1;0.0;0;Mañana
1;-6.0;0;Mañana
1;-1.0;0;Mañana
1;-3.0;0;Mañana
1;1.0;0;Mañana
1;1.0;0;Mañana
1;6.0;0;Mañana
1;10.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Tarde
1;-3.0;0;Tarde
1;-4.0;0;Tarde
1;-3.0;0;Tarde
1;-3.0;0;Tarde
1;5.0;0;Tarde
1;-2.0;0;Tarde
1;2.0;0;Tarde
1;7.0;0;Tarde
1;9.0;0;Tarde
1;16.0;1;Tarde
1;-2.0;0;Tarde
1;3.0;0;Tarde
1;-1.0;0;Tarde
1;1.0;0;Tarde
1;-4.0;0;Tarde
1;-2.0;0;Tarde
1;-2.0;0;Tarde
1;-4.0;0;Tarde
1;10.0;0;Tarde
1;5.0;0;Tarde
1;2.0;0;Tarde
1;-6.0;0;Tarde
1;3.0;0;Tarde
1;17.0;1;Tarde
1;-4.0;0;Tarde
1;-1.0;0;Tarde
1;16.0;1;Tarde
1;-5.0;0;Tarde
1;-1.0;0;Tarde
1;-2.0;0;Noche
1;2.0;0;Tarde
1;-1.0;0;Tarde
1;0.0;0;Tarde
1;-5.0;0;Noche
1;2.0;0;Tarde
1;3.0;0;Tarde
1;-4.0;0;Tarde
1;7.0;0;Noche
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;1.0;0;Tarde
1;0.0;0;Noche
1;-1.0;0;Tarde
1;-1.0;0;Tarde
1;-1.0;0;Tarde
1;-1.0;0;Noche
1;-3.0;0;Mañana
1;2.0;0;Mañana
1;-2.0;0;Mañana
1;1.0;0;Mañana
1;-5.0;0;Mañana
1;-6.0;0;Mañana
1;3.0;0;Mañana
1;-2.0;0;Mañana
1;-4.0;0;Mañana
1;-5.0;0;Mañana
1;-3.0;0;Mañana
1;-4.0;0;Mañana
1;-2.0;0;Mañana
1;-1.0;0;Mañana
1;-1.0;0;Mañana
1;6.0;0;Mañana
1;-2.0;0;Mañana
1;-2.0;0;Mañana
1;18.0;1;Mañana
1;4.0;0;Mañana
1;8.0;0;Mañana
1;-3.0;0;Mañana
1;-4.0;0;Mañana
1;-3.0;0;Mañana
1;-4.0;0;Mañana
1;4.0;0;Mañana
1;104.0;1;Mañana
1;6.0;0;Mañana
1;4.0;0;Mañana
1;-4.0;0;Mañana
1;-4.0;0;Noche
1;-2.0;0;Tarde
1;-1.0;0;Tarde
1;5.0;0;Tarde
1;-4.0;0;Tarde
1;-2.0;0;Tarde
1;-5.0;0;Tarde
1;-1.0;0;Tarde
1;5.0;0;Tarde
1;-3.0;0;Tarde
1;5.0;0;Tarde
1;28.0;1;Tarde
1;8.0;0;Tarde
1;30.0;1;Tarde
1;0.0;0;Tarde
1;7.0;0;Tarde
1;2.0;0;Tarde
1;-6.0;0;Tarde
1;10.0;0;Tarde
1;3.0;0;Tarde
1;12.0;0;Tarde
1;81.0;1;Tarde
1;-1.0;0;Tarde
1;2.0;0;Tarde
1;21.0;1;Tarde
1;-1.0;0;Tarde
1;3.0;0;Tarde
1;-3.0;0;Mañana
1;-9.0;0;Mañana
1;-1.0;0;Mañana
1;-1.0;0;Mañana
1;4.0;0;Mañana
1;-5.0;0;Mañana
1;-9.0;0;Mañana
1;2.0;0;Mañana
1;-7.0;0;Mañana
1;4.0;0;Mañana
1;-5.0;0;Mañana
1;-1.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;12.0;0;Mañana
1;-3.0;0;Mañana
1;-9.0;0;Mañana
1;-2.0;0;Mañana
1;-4.0;0;Mañana
1;1.0;0;Mañana
1;-3.0;0;Mañana
1;1.0;0;Mañana
1;-3.0;0;Mañana
1;-6.0;0;Mañana
1;-6.0;0;Mañana
1;-1.0;0;Mañana
1;0.0;0;Mañana
1;3.0;0;Mañana
1;1.0;0;Mañana
1;35.0;1;Mañana
1;-3.0;0;Mañana
1;37.0;1;Mañana
1;-1.0;0;Mañana
1;-2.0;0;Mañana
1;40.0;1;Mañana
1;7.0;0;Mañana
1;1.0;0;Mañana
1;-2.0;0;Tarde
1;-3.0;0;Mañana
1;-2.0;0;Mañana
1;1.0;0;Mañana
1;0.0;0;Mañana
1;13.0;0;Mañana
1;1.0;0;Mañana
1;0.0;0;Tarde
1;0.0;0;Mañana
1;-4.0;0;Mañana
1;-6.0;0;Mañana
1;-4.0;0;Mañana
1;-1.0;0;Mañana
1;-6.0;0;Mañana
1;1.0;0;Tarde
1;-3.0;0;Mañana
1;0.0;0;Mañana
1;3.0;0;Mañana
1;-1.0;0;Mañana
1;-2.0;0;Mañana
1;4.0;0;Mañana
1;-2.0;0;Tarde
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;-7.0;0;Tarde
1;1.0;0;Tarde
1;-2.0;0;Tarde
1;0.0;0;Tarde
1;-1.0;0;Tarde
1;0.0;0;Tarde
1;-3.0;0;Tarde
1;0.0;0;Tarde
1;-3.0;0;Tarde
1;41.0;1;Tarde
1;-2.0;0;Tarde
1;-6.0;0;Tarde
1;-1.0;0;Tarde
1;-5.0;0;Tarde
1;0.0;0;Tarde
1;-3.0;0;Tarde
1;1.0;0;Tarde
1;-2.0;0;Tarde
1;10.0;0;Tarde
1;11.0;0;Tarde
1;6.0;0;Tarde
1;-4.0;0;Tarde
1;4.0;0;Tarde
1;4.0;0;Tarde
1;-9.0;0;Tarde
1;-1.0;0;Tarde
1;19.0;1;Tarde
1;8.0;0;Tarde
1;-5.0;0;Tarde
1;-2.0;0;Tarde
1;9.0;0;Tarde
1;8.0;0;Tarde
1;11.0;0;Tarde
1;43.0;1;Tarde
1;18.0;1;Tarde
1;-7.0;0;Tarde
1;-3.0;0;Tarde
1;36.0;1;Tarde
1;-2.0;0;Tarde
1;8.0;0;Tarde
1;4.0;0;Tarde
1;-2.0;0;Tarde
1;-3.0;0;Tarde
1;-3.0;0;Tarde
1;2.0;0;Tarde
1;3.0;0;Tarde
1;9.0;0;Tarde
1;12.0;0;Tarde
1;-3.0;0;Tarde
1;-5.0;0;Tarde
1;-2.0;0;Tarde
1;-2.0;0;Tarde
1;-4.0;0;Tarde
1;2.0;0;Noche
1;-4.0;0;Noche
1;16.0;1;Noche
1;-1.0;0;Noche
1;-5.0;0;Noche
1;-5.0;0;Noche
1;-2.0;0;Noche
1;1.0;0;Noche
1;3.0;0;Mañana
1;-1.0;0;Mañana
1;3.0;0;Mañana
1;-1.0;0;Mañana
1;-2.0;0;Mañana
1;-3.0;0;Mañana
1;1.0;0;Mañana
1;-2.0;0;Mañana
1;-4.0;0;Mañana
1;-4.0;0;Mañana
1;-5.0;0;Mañana
1;4.0;0;Mañana
1;0.0;0;Mañana
1;31.0;1;Mañana
1;-5.0;0;Mañana
1;-1.0;0;Mañana
1;-4.0;0;Mañana
1;1.0;0;Mañana
1;1.0;0;Mañana
1;4.0;0;Mañana
1;-3.0;0;Mañana
1;-1.0;0;Mañana
1;-5.0;0;Mañana
1;4.0;0;Mañana
1;10.0;0;Mañana
1;4.0;0;Mañana
1;2.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;-3.0;0;Mañana
1;-4.0;0;Mañana
1;2.0;0;Mañana
1;0.0;0;Mañana
1;0.0;0;Mañana
1;1.0;0;Mañana
1;-2.0;0;Mañana
1;-2.0;0;Mañana
1;-5.0;0;Mañana
1;0.0;0;Mañana
1;-4.0;0;Mañana
1;-1.0;0;Mañana
1;23.0;1;Mañana
1;-5.0;0;Mañana
1;2.0;0;Mañana
1;-1.0;0;Mañana
1;-6.0;0;Mañana
1;1.0;0;Mañana
1;-3.0;0;Mañana
1;1.0;0;Mañana
1;-6.0;0;Mañana
1;-1.0;0;Mañana
1;-4.0;0;Mañana
1;0.0;0;Mañana
1;-1.0;0;Mañana
1;3.0;0;Mañana
1;0.0;0;Mañana
1;-1.0;0;Mañana
1;6.0;0;Mañana
1;-2.0;0;Tarde
1;-8.0;0;Tarde
1;1.0;0;Tarde
1;5.0;0;Tarde
1;-3.0;0;Tarde
1;73.0;1;Tarde
1;-6.0;0;Tarde
1;9.0;0;Tarde
1;4.0;0;Tarde
1;-3.0;0;Tarde
1;-3.0;0;Tarde
1;-3.0;0;Tarde
1;13.0;0;Tarde
1;-1.0;0;Tarde
1;4.0;0;Tarde
1;1.0;0;Tarde
1;0.0;0;Tarde
1;-5.0;0;Tarde
1;-2.0;0;Tarde
1;-5.0;0;Tarde
1;-7.0;0;Tarde
1;-4.0;0;Tarde
1;-5.0;0;Tarde
1;0.0;0;Tarde
1;-7.0;0;Tarde
1;-6.0;0;Tarde
1;2.0;0;Tarde
1;0.0;0;Tarde
1;1.0;0;Tarde
1;-3.0;0;Tarde
1;-7.0;0;Tarde
1;-7.0;0;Tarde
1;-2.0;0;Tarde
1;-2.0;0;Noche
1;-3.0;0;Tarde
1;-4.0;0;Tarde
1;-3.0;0;Tarde
1;12.0;0;Tarde
1;5.0;0;Tarde
1;0.0;0;Tarde
1;0.0;0;Tarde
1;-7.0;0;Tarde
1;2.0;0;Tarde
1;-1.0;0;Tarde
1;2.0;0;Tarde
1;3.0;0;Tarde
1;-4.0;0;Tarde
1;-2.0;0;Tarde
1;-3.0;0;Tarde
1;-4.0;0;Tarde
1;3.0;0;Tarde
1;1.0;0;Tarde
1;-1.0;0;Tarde
1;-4.0;0;Tarde
1;-3.0;0;Tarde
1;-2.0;0;Tarde
1;-5.0;0;Tarde
1;6.0;0;Tarde
1;3.0;0;Tarde
1;2.0;0;Tarde
1;17.0;1;Tarde
1;10.0;0;Tarde
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;-2.0;0;Tarde
1;-1.0;0;Tarde
1;10.0;0;Tarde
1;-2.0;0;Tarde
1;-2.0;0;Tarde
1;-4.0;0;Tarde
1;-1.0;0;Tarde
1;1.0;0;Tarde
1;6.0;0;Tarde
1;-1.0;0;Tarde
1;2.0;0;Tarde
1;16.0;1;Tarde
1;20.0;1;Tarde
1;-1.0;0;Tarde
1;-3.0;0;Tarde
1;-1.0;0;Tarde
1;-3.0;0;Tarde
1;0.0;0;Tarde
1;9.0;0;Tarde
1;-5.0;0;Tarde
1;33.0;1;Tarde
1;106.0;1;Tarde
1;18.0;1;Tarde
1;3.0;0;Tarde
1;1.0;0;Tarde
1;-2.0;0;Tarde
1;-1.0;0;Noche
1;0.0;0;Noche
1;20.0;1;Tarde
1;-4.0;0;Noche
1;67.0;1;Tarde
1;7.0;0;Noche
1;-1.0;0;Tarde
1;-5.0;0;Mañana
1;-3.0;0;Mañana
1;-2.0;0;Mañana
1;-3.0;0;Mañana
1;-9.0;0;Mañana
1;-4.0;0;Mañana
1;-3.0;0;Mañana
1;-5.0;0;Mañana
1;-8.0;0;Mañana
1;-5.0;0;Mañana
1;-1.0;0;Mañana
1;-3.0;0;Mañana
1;0.0;0;Mañana
1;-5.0;0;Mañana
1;22.0;1;Mañana
1;-4.0;0;Mañana
1;0.0;0;Mañana
1;-2.0;0;Mañana
1;2.0;0;Mañana
1;-3.0;0;Mañana
1;-4.0;0;Mañana
1;5.0;0;Mañana
1;-4.0;0;Mañana
1;5.0;0;Mañana
1;-2.0;0;Mañana
1;-1.0;0;Mañana
1;-3.0;0;Mañana
1;8.0;0;Mañana
1;12.0;0;Mañana
1;1.0;0;Mañana
1;-6.0;0;Mañana
1;1.0;0;Tarde
1;-4.0;0;Mañana
1;1.0;0;Mañana
1;-2.0;0;Mañana
1;4.0;0;Mañana
1;-7.0;0;Mañana
1;-10.0;0;Mañana
1;-6.0;0;Mañana
1;0.0;0;Mañana
1;4.0;0;Mañana
1;6.0;0;Mañana
1;16.0;1;Mañana
1;0.0;0;Mañana
1;-1.0;0;Mañana
1;12.0;0;Mañana
1;10.0;0;Mañana
1;5.0;0;Mañana
1;11.0;0;Mañana
1;-1.0;0;Mañana
1;8.0;0;Mañana
1;-8.0;0;Mañana
1;11.0;0;Mañana
1;3.0;0;Mañana
1;3.0;0;Mañana
1;-1.0;0;Mañana
1;5.0;0;Mañana
1;0.0;0;Mañana
1;9.0;0;Mañana
1;-1.0;0;Mañana
1;1.0;0;Mañana
1;6.0;0;Mañana
1;4.0;0;Tarde
1;30.0;1;Tarde
1;-2.0;0;Tarde
1;32.0;1;Tarde
1;3.0;0;Tarde
1;-2.0;0;Noche
1;5.0;0;Tarde
1;15.0;0;Tarde
1;67.0;1;Tarde
1;2.0;0;Tarde
1;5.0;0;Tarde
1;2.0;0;Tarde
1;14.0;0;Tarde
1;1.0;0;Tarde
1;16.0;1;Tarde
1;-1.0;0;Tarde
1;24.0;1;Tarde
1;10.0;0;Tarde
1;3.0;0;Tarde
1;-1.0;0;Tarde
1;3.0;0;Tarde
1;5.0;0;Tarde
1;2.0;0;Tarde
1;-12.0;0;Tarde
1;7.0;0;Tarde
1;18.0;1;Tarde
1;-2.0;0;Tarde
1;0.0;0;Tarde
1;10.0;0;Tarde
1;4.0;0;Noche
1;2.0;0;Tarde
1;1.0;0;Tarde
1;16.0;1;Tarde
1;-10.0;0;Noche
1;16.0;1;Tarde
